title,platform,developer,genre,rating,release_date,meta_score,meta_overview,meta_pos,meta_mixed,meta_neg,user_score,user_overview,user_pos,user_mixed,user_neg,n_user_score,real_date
007 Legends,Wii U,"Eurocom Entertainment Software, Eurocom","['Action', 'Shooter', 'Shooter', 'First-Person', 'Modern', 'Modern', 'Arcade']",T,"Dec 11, 2012",0,No score yet,0,0,3,5.3,Mixed or average reviews,10.0,7,13,53.0,2012-12-11
1001 Spikes,Wii U,Nicalis,"['Action', 'General', 'Platformer', 'Platformer', '2D', '2D']",T,"Jun  3, 2014",83,Generally favorable reviews,5,1,0,7.0,Mixed or average reviews,14.0,3,6,70.0,2014-06-03
140,Wii U,Jeppe Carlsen,"['Action', 'Platformer', '2D']",E,"Sep  1, 2016",0,No score yet,0,3,0,0.0,No user score yet,0.0,3,0,0.0,2016-09-01
153 Hand Video Poker,Wii U,Skunk Software,"['Miscellaneous', 'Gambling']",T,"Jun  2, 2016",0,No score yet,0,0,1,0.0,No user score yet,0.0,0,1,0.0,2016-06-02
360 Breakout,Wii U,nuGAME,"['Action', 'Arcade']",E,"Aug 11, 2016",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0,0.0,2016-08-11
3Souls,Wii U,Red Column,"['Action', 'Action Adventure', 'Platformer', '2D']",E10+,"Jul 28, 2016",49,Generally unfavorable reviews,0,3,1,6.9,Mixed or average reviews,4.0,2,1,69.0,2016-07-28
6-Hand Video Poker,Wii U,Skunk Software,"['Miscellaneous', 'Gambling']",T,"Mar 31, 2016",0,No score yet,0,0,1,0.0,No user score yet,0.0,0,1,0.0,2016-03-31
6180 the Moon,Wii U,Turtle Cream,"['Action', 'Platformer', '2D']",E,"Feb 25, 2016",0,No score yet,2,1,0,0.0,No user score yet,2.0,1,0,0.0,2016-02-25
8Bit Hero,Wii U,Sean Garland,"['Action Adventure', 'General']",E10+,"May 12, 2016",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0,0.0,2016-05-12
99Moves,Wii U,EnjoyUp Games,"['Action', 'General', 'Arcade']",E,"Dec 18, 2014",0,No score yet,0,3,0,0.0,No user score yet,0.0,3,0,0.0,2014-12-18
99Seconds,Wii U,EnjoyUp Games,"['Action', 'General', 'Arcade']",E,"Oct  2, 2014",65,Mixed or average reviews,1,3,0,0.0,No user score yet,1.0,0,0,0.0,2014-10-02
A Day at the Carnival,Wii U,Thornbury Software,"['Miscellaneous', 'Party / Minigame']",E,"Jul  6, 2017",0,No score yet,0,0,0,0.0,No user score yet,1.0,0,1,0.0,2017-07-06
A World of Keflings,Wii U,NinjaBee,"['Strategy', 'Breeding/Constructing', 'General', 'Management', 'Breeding/Constructing', 'Government']",E10+,"Nov 13, 2014",70,Mixed or average reviews,3,1,1,7.6,Generally favorable reviews,5.0,1,1,76.0,2014-11-13
Absolutely Unstoppable MineRun,Wii U,Shy Egg,"['Action', 'Platformer', 'Arcade', '2D']",,"Apr 27, 2017",0,No score yet,0,1,1,0.0,No user score yet,0.0,1,1,0.0,2017-04-27
Abyss,Wii U,EnjoyUp Games,"['Action', 'General', 'Platformer', '2D']",E,"May  1, 2014",59,Mixed or average reviews,0,6,1,6.5,Mixed or average reviews,5.0,5,2,65.0,2014-05-01
ACE: Alien Cleanup Elite,Wii U,Matthew Flewelling,"['Action', 'Platformer', '2D']",E,"Mar 16, 2017",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2017-03-16
ACT IT OUT! A Game of Charades,Wii U,Snap Finger Click Ltd,"['Miscellaneous', 'Trivia / Game Show', 'Party / Minigame']",E,"Oct 10, 2016",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0,0.0,2016-10-10
Adventure Party: Cats and Caverns,Wii U,E-Regular Games LLC,"['Role-Playing', 'General', 'Western-Style']",E10+,"Aug 18, 2016",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2016-08-18
Adventure Time: Explore the Dungeon Because I DON'T KNOW!,Wii U,WayForward,"['Action Adventure', 'Fantasy', 'General', 'Fantasy']",E10+,"Nov 19, 2013",40,Generally unfavorable reviews,0,2,5,5.7,Mixed or average reviews,10.0,5,11,57.0,2013-11-19
Adventure Time: Finn & Jake Investigations,Wii U,Vicious Cycle,"['Adventure', '3D', 'Third-Person']",E10+,"Oct 20, 2015",0,No score yet,0,2,0,6.9,Mixed or average reviews,5.0,3,2,69.0,2015-10-20
Adventures of Pip,Wii U,TicToc Games,"['Action', 'Platformer', '2D']",E10+,"Jun  4, 2015",78,Generally favorable reviews,6,2,0,7.7,Generally favorable reviews,8.0,3,1,77.0,2015-06-04
Aenigma Os,Wii U,Akies Games,"['Puzzle', 'Matching']",E,"Sep 15, 2016",0,No score yet,0,1,1,0.0,No user score yet,0.0,1,1,0.0,2016-09-15
Affordable Space Adventures,Wii U,KnapNok Games,"['Scrolling', 'Action', 'Shooter', ""Shoot-'Em-Up"", 'Vertical', 'Horizontal']",E,"Apr  9, 2015",81,Generally favorable reviews,29,7,0,8.1,Generally favorable reviews,67.0,13,9,81.0,2015-04-09
Alice in Wonderland,Wii U,Brave Rock Games,"['Miscellaneous', 'Edutainment']",E,"Sep  1, 2016",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2016-09-01
Alphadia Genesis,Wii U,EXE Create,"['Role-Playing', 'Console-style RPG', 'Japanese-Style']",T,"Nov 20, 2014",60,Mixed or average reviews,0,4,0,7.4,Mixed or average reviews,3.0,1,1,74.0,2014-11-20
amiibo Tap: Nintendo's Greatest Bits,Wii U,Nintendo,"['Miscellaneous', 'Application']",E,"Apr 30, 2015",0,No score yet,0,0,0,7.6,Generally favorable reviews,15.0,5,2,76.0,2015-04-30
Angry Birds Star Wars,Wii U,Exient Entertainment,"['Strategy', 'Puzzle', 'Action', 'General', 'General']",E,"Oct 29, 2013",0,No score yet,0,1,1,6.8,Mixed or average reviews,12.0,1,5,68.0,2013-10-29
Angry Birds Trilogy,Wii U,"FUN Labs, Rovio Mobile","['Action', 'Miscellaneous', 'General', 'General', 'Compilation']",E,"Aug 13, 2013",0,No score yet,1,0,0,5.8,Mixed or average reviews,4.0,5,4,58.0,2013-08-13
Angry Bunnies: Colossal Carrot Crusade,Wii U,Cypronia,"['Puzzle', 'Action']",E,"Sep 25, 2014",33,Generally unfavorable reviews,0,1,3,5.3,Mixed or average reviews,4.0,1,4,53.0,2014-09-25
Angry Video Game Nerd Adventures,Wii U,FreakZone,"['Action', 'Platformer', 'Platformer', '2D', '2D']",M,"Apr  2, 2015",78,Generally favorable reviews,4,1,0,8.0,Generally favorable reviews,22.0,7,2,80.0,2015-04-02
Animal Crossing Plaza,Wii U,Nintendo,"['Miscellaneous', 'General', 'Application']",,"Aug  7, 2013",0,No score yet,0,0,0,5.2,Mixed or average reviews,0.0,10,2,52.0,2013-08-07
Animal Crossing: amiibo Festival,Wii U,"Nintendo, Nd Cube","['Miscellaneous', 'Board / Card Game']",E,"Nov 13, 2015",46,Generally unfavorable reviews,2,10,8,4.0,Generally unfavorable reviews,70.0,32,150,40.0,2015-11-13
Animal Gods,Wii U,Still Games,"['Role-Playing', 'Action RPG']",E10+,"Apr  6, 2017",0,No score yet,0,0,0,0.0,No user score yet,1.0,0,0,0.0,2017-04-06
Annihilation,Wii U,TreeFall Studios,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",T,"Aug 31, 2017",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2017-08-31
Another World: 20th Anniversary Edition,Wii U,The Digital Lounge,"['Action', 'Platformer', '2D']",T,"Jun 19, 2014",73,Mixed or average reviews,3,4,0,7.7,Generally favorable reviews,15.0,2,3,77.0,2014-06-19
Aperion Cyberstorm,Wii U,aPriori Digital,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",E10+,"Feb  8, 2018",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2018-02-08
Aqua Moto Racing Utopia,Wii U,Zordix,"['Driving', 'Racing', 'Arcade', 'Other']",E,"Apr 19, 2018",0,No score yet,0,2,0,7.6,Generally favorable reviews,8.0,0,2,76.0,2018-04-19
Aqua TV,Wii U,"EM Studios, Extra Miles Studio","['Miscellaneous', 'Application']",E,"Mar 23, 2017",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2017-03-23
Archery by Thornbury Software,Wii U,Thornbury Software,"['Sports', 'Individual', 'Other']",E,"Sep 29, 2016",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2016-09-29
Armikrog,Wii U,Pencil Test Studios,"['Adventure', 'General', 'Point-and-Click']",E10+,"Aug 23, 2016",56,Mixed or average reviews,0,3,1,6.3,Mixed or average reviews,3.0,1,2,63.0,2016-08-23
Armillo,Wii U,Fuzzy Wuzzy Games,"['Action', 'Platformer', 'Platformer', '3D', '3D']",E,"Jul  3, 2014",72,Mixed or average reviews,8,5,0,8.0,Generally favorable reviews,32.0,5,5,80.0,2014-07-03
Armored ACORNs: Action Squirrel Squad,Wii U,Nexcra Software,"['Action', ""Beat-'Em-Up"", '2D']",E10+,"Mar 23, 2017",0,No score yet,0,0,0,0.0,No user score yet,1.0,0,0,0.0,2017-03-23
Arrow Time U,Wii U,XenoHorizon,"['Puzzle', 'Action']",E,"Sep 18, 2014",0,No score yet,0,0,3,0.0,No user score yet,0.0,0,3,0.0,2014-09-18
Art Academy: Home Studio,Wii U,Headstrong Games,"['Miscellaneous', 'Edutainment']",E,"Jun 25, 2015",82,Generally favorable reviews,8,1,0,8.0,Generally favorable reviews,19.0,2,3,80.0,2015-06-25
Art Academy: SketchPad,Wii U,Headstrong Games,"['Miscellaneous', 'General', 'General', 'Application']",E,"Aug  9, 2013",70,Mixed or average reviews,1,3,0,6.3,Mixed or average reviews,11.0,15,4,63.0,2013-08-09
Art of Balance,Wii U,Shin'en,"['Puzzle', 'General']",E,"Oct  9, 2014",82,Generally favorable reviews,8,1,0,8.0,Generally favorable reviews,40.0,7,5,80.0,2014-10-09
Ascent of Kings,Wii U,Nostatic Software,"['Action', 'Platformer', '2D']",E10+,"Oct 22, 2015",54,Mixed or average reviews,1,3,1,0.0,No user score yet,1.0,3,1,0.0,2015-10-22
Asdivine Hearts,Wii U,Kemco,"['Role-Playing', 'General', 'Japanese-Style']",T,"Apr 14, 2016",57,Mixed or average reviews,0,4,1,6.5,Mixed or average reviews,3.0,2,1,65.0,2016-04-14
Assassin's Creed III,Wii U,Ubisoft Quebec,"['Action Adventure', 'Historic', 'Historic', 'Open-World']",M,"Nov 18, 2012",85,Generally favorable reviews,25,1,0,7.3,Mixed or average reviews,171.0,59,41,73.0,2012-11-18
Assassin's Creed III: The Battle Hardened Pack,Wii U,Ubisoft,"['Action Adventure', 'Historic', 'Historic', 'Open-World']",M,"Jan 17, 2013",0,No score yet,0,0,0,0.0,No user score yet,3.0,0,0,0.0,2013-01-17
Assassin's Creed III: The Hidden Secrets Pack,Wii U,Ubisoft Quebec,"['Action Adventure', 'Historic', 'Historic', 'Open-World']",M,"Dec 11, 2012",0,No score yet,0,0,0,6.4,Mixed or average reviews,4.0,1,4,64.0,2012-12-11
Assassin's Creed IV: Black Flag,Wii U,Ubisoft,"['Action Adventure', 'Historic', 'Historic', 'Open-World']",M,"Oct 29, 2013",86,Generally favorable reviews,5,0,0,7.7,Generally favorable reviews,181.0,28,37,77.0,2013-10-29
Asteroid Quarry,Wii U,Hero Work Studios,"['Action', 'General', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",E10+,"Jul  9, 2015",0,No score yet,0,0,1,0.0,No user score yet,0.0,0,1,0.0,2015-07-09
Astral Breakers,Wii U,Intropy Games,"['Action', 'Puzzle', 'General', 'Stacking']",E10+,"Aug  6, 2015",0,No score yet,0,2,0,0.0,No user score yet,0.0,2,0,0.0,2015-08-06
Ava and Avior Save the Earth,Wii U,2020 Venture,"['Miscellaneous', 'Edutainment']",E,"Apr 24, 2014",0,No score yet,0,0,1,0.0,No user score yet,0.0,0,2,0.0,2014-04-24
Avoider,Wii U,RCMADIAX,"['Action', 'Arcade']",E,"Jan  7, 2016",0,No score yet,0,1,1,0.0,No user score yet,0.0,1,1,0.0,2016-01-07
Axiom Verge,Wii U,Tom Happ,"['Action', 'Action Adventure', 'General', 'Platformer', '', 'Metroidvania']",E10+,"Sep  1, 2016",89,Generally favorable reviews,7,1,0,8.5,Generally favorable reviews,41.0,5,5,85.0,2016-09-01
Azure Snake,Wii U,RandomSpin,"['Action', 'General']",E,"Jan 24, 2019",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2019-01-24
B3 Game Expo For Bees,Wii U,Famous Gamous,"['Action', 'Shooter', 'First-Person', 'Arcade']",E10+,"Jun  2, 2016",0,No score yet,0,1,1,0.0,No user score yet,1.0,0,0,0.0,2016-06-02
Back to Bed,Wii U,Bedtime Digital Games,"['Puzzle', 'Action', 'General']",E,"Dec 22, 2016",56,Mixed or average reviews,0,3,1,0.0,No user score yet,0.0,3,1,0.0,2016-12-22
BADLAND: Game of the Year Edition,Wii U,Frogmind,"['Action', 'Action Adventure', 'Arcade', 'Linear']",E,"Jul 30, 2015",80,Generally favorable reviews,6,1,0,7.5,Generally favorable reviews,8.0,8,0,75.0,2015-07-30
Baila Latino,Wii U,Oxygene,"['Action', 'Rhythm', 'Dancing']",E,"May 28, 2015",0,No score yet,0,0,2,0.0,No user score yet,0.0,0,1,0.0,2015-05-28
Ballpoint Universe: Infinite,Wii U,ArachnidGames,"['Action', 'General', 'General', 'Shooter', ""Shoot-'Em-Up"", 'Horizontal']",E10+,"Oct 16, 2014",0,No score yet,0,2,0,0.0,No user score yet,0.0,2,0,0.0,2014-10-16
Barbie and Her Sisters: Puppy Rescue,Wii U,"Torus Games, Little Orbit","['Action', 'Simulation', 'General', 'Virtual', 'Pet']",E,"Nov  3, 2015",0,No score yet,0,0,3,4.1,Generally unfavorable reviews,6.0,0,10,41.0,2015-11-03
Barbie Dreamhouse Party,Wii U,Torus Games,"['Miscellaneous', 'Adventure', 'General', 'General', 'Party / Minigame']",E,"Nov 12, 2013",0,No score yet,0,0,1,4.4,Generally unfavorable reviews,4.0,0,5,44.0,2013-11-12
Batman: Arkham City - Armored Edition,Wii U,"Rocksteady Studios, WB Games Montreal","['Action Adventure', 'Fantasy', 'Fantasy', 'Open-World']",T,"Nov 18, 2012",85,Generally favorable reviews,33,4,0,8.5,Generally favorable reviews,213.0,22,17,85.0,2012-11-18
Batman: Arkham Origins,Wii U,Human Head Studios,"['Action Adventure', 'Fantasy', 'Fantasy', 'Open-World']",T,"Oct 25, 2013",68,Mixed or average reviews,2,3,0,7.6,Generally favorable reviews,109.0,30,21,76.0,2013-10-25
Batman: Arkham Origins Blackgate - Deluxe Edition,Wii U,Armature Studio,"['Action', 'Action Adventure', 'General', 'Platformer', 'Fantasy', '']",T,"Apr  1, 2014",0,No score yet,0,3,0,7.1,Mixed or average reviews,9.0,10,2,71.0,2014-04-01
Bayonetta,Wii U,Bee Tribe,"['Action', 'Fantasy', ""Beat-'Em-Up"", 'Action Adventure', 'Linear']",M,"Oct 24, 2014",86,Generally favorable reviews,18,0,0,8.8,Generally favorable reviews,405.0,19,30,88.0,2014-10-24
Bayonetta + Bayonetta 2,Wii U,PlatinumGames,"['Miscellaneous', 'Compilation']",M,"Oct 24, 2014",0,No score yet,0,0,0,8.2,Generally favorable reviews,19.0,2,3,82.0,2014-10-24
Bayonetta 2,Wii U,PlatinumGames,"['Action Adventure', 'Fantasy', 'Fantasy', 'Linear']",M,"Sep 20, 2014",91,Universal acclaim,78,2,0,8.9,Generally favorable reviews,0.0,50,108,89.0,2014-09-20
Beatbuddy: Tale of the Guardians,Wii U,Threaks,"['Action', 'Miscellaneous', 'Rhythm', 'Music']",E,"Sep 24, 2015",60,Mixed or average reviews,0,4,0,0.0,No user score yet,0.0,4,0,0.0,2015-09-24
Ben 10 Omniverse 2,Wii U,High Voltage Software,"['Action', 'General', 'General']",E10+,"Nov  5, 2013",0,No score yet,0,0,1,6.8,Mixed or average reviews,4.0,2,2,68.0,2013-11-05
Ben 10: Omniverse,Wii U,Vicious Cycle,"['Role-Playing', 'Massively Multiplayer Online', 'Fantasy', 'Action', 'Action Adventure', 'General', 'General']",E10+,"Nov 18, 2012",43,Generally unfavorable reviews,0,3,5,6.8,Mixed or average reviews,15.0,3,7,68.0,2012-11-18
Bigley's Revenge,Wii U,Ninja Pig Studios,"['Action', 'Shooter', 'First-Person', 'Arcade']",T,"Jan  7, 2016",0,No score yet,0,0,1,3.7,Generally unfavorable reviews,3.0,0,6,37.0,2016-01-07
Bike Rider UltraDX - WORLD TOUR,Wii U,,"['Action', 'Platformer', '2D']",,"Nov  5, 2015",0,No score yet,0,2,0,0.0,No user score yet,0.0,1,0,0.0,2015-11-05
Bird Mania Party,Wii U,Teyon,"['Action', 'Arcade']",E,"Mar 17, 2016",0,No score yet,1,0,0,0.0,No user score yet,1.0,0,1,0.0,2016-03-17
Bit Dungeon+,Wii U,KintoGames,"['Action Adventure', 'General']",T,"Oct 13, 2016",0,No score yet,1,1,0,0.0,No user score yet,0.0,1,0,0.0,2016-10-13
Bit.Trip Presents...Runner2: Future Legend of Rhythm Alien,Wii U,Gaijin Games,"['Action', 'Miscellaneous', 'Rhythm', 'Music', 'Music']",T,"Feb 26, 2013",84,Generally favorable reviews,16,2,0,7.8,Generally favorable reviews,77.0,14,14,78.0,2013-02-26
Bit.Trip Presents...Runner2: Future Legend of Rhythm Alien - Good Friends Character Pack,Wii U,Gaijin Games,"['Action', 'Miscellaneous', 'Rhythm', 'Music', 'Music']",T,"Jul 11, 2013",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2013-07-11
Blackjack 21,Wii U,Skunk Software,"['Miscellaneous', 'Gambling', 'Board / Card Game']",T,"Jun 23, 2016",0,No score yet,0,0,1,0.0,No user score yet,0.0,0,1,0.0,2016-06-23
Blasting Agent: Ultimate Edition,Wii U,Ratalaika Games,"['Action', 'Platformer', '2D']",E10+,"Aug 18, 2016",0,No score yet,0,1,1,0.0,No user score yet,1.0,0,0,0.0,2016-08-18
Blek,Wii U,Broken Rules,"['Puzzle', 'General']",E,"Feb 12, 2015",75,Generally favorable reviews,3,2,0,7.5,Generally favorable reviews,4.0,1,1,75.0,2015-02-12
Bloc,Wii U,Calvin Tham / Perry Burkum,"['Action', 'Arcade']",E,"Jul 28, 2016",0,No score yet,0,0,1,0.0,No user score yet,0.0,0,1,0.0,2016-07-28
Block Zombies!,Wii U,Nostatic Software,"['Action', 'General', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",E10+,"May 25, 2017",0,No score yet,0,0,0,0.0,No user score yet,1.0,0,0,0.0,2017-05-25
Blockara,Wii U,Haunted Bees Productions,"['Puzzle', 'Stacking']",E,"Apr 21, 2016",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0,0.0,2016-04-21
Blocky Bot,Wii U,Mobot Studios Inc,"['Action', 'Platformer', '2D']",E,"May 21, 2015",54,Mixed or average reviews,1,2,1,0.0,No user score yet,2.0,1,0,0.0,2015-05-21
Blok Drop U,Wii U,RCMADIAX,"['Miscellaneous', 'Puzzle', 'Action', 'Logic']",E,"Mar  6, 2014",53,Mixed or average reviews,0,4,3,5.7,Mixed or average reviews,12.0,3,9,57.0,2014-03-06
Blok Drop X: Twisted Fusion,Wii U,Leuvsion,"['Puzzle', 'Action', 'Logic']",E,"Dec 18, 2014",0,No score yet,0,2,0,0.0,No user score yet,0.0,1,0,0.0,2014-12-18
Blue-Collar Astronaut,Wii U,Mutated Software,"['Action', 'General']",E10+,"Mar 14, 2017",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0,0.0,2017-03-14
Bombing Bastards,Wii U,Sanuk Games,"['Puzzle', 'Action', 'General']",E10+,"Jul  3, 2014",55,Mixed or average reviews,0,4,0,5.3,Mixed or average reviews,1.0,3,2,53.0,2014-07-03
Booty Diver,Wii U,Xavier Orion Games,"['Action', 'Arcade']",E10+,"Apr 20, 2017",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2017-04-20
BOX UP,Wii U,RCMADIAX,"['Action', 'Arcade']",E,"Jul 13, 2017",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2017-07-13
Brave Tank Hero,Wii U,"Arc System Works, Natsume","['Action', 'Simulation', 'General', 'Vehicle', 'Combat']",E,"Aug 27, 2015",0,No score yet,0,1,2,0.0,No user score yet,1.0,0,0,0.0,2015-08-27
Breakout Defense,Wii U,nuGAME,"['Action', 'Arcade']",E,"Dec 15, 2016",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2016-12-15
Breakout Defense 2,Wii U,nuGAME,"['Action', 'Arcade']",E,"Nov 23, 2017",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2017-11-23
Breezeblox,Wii U,Brennan Maddox,"['Puzzle', 'Logic']",E,"Jan 22, 2015",0,No score yet,2,1,0,0.0,No user score yet,2.0,1,0,0.0,2015-01-22
Brick Breaker,Wii U,Sanuk Games,"['Action', 'Puzzle', 'Arcade']",,"Sep 15, 2016",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,1,0.0,2016-09-15
BRICK RACE,Wii U,RCMADIAX,"['Racing', 'Arcade', 'Other']",E,"Feb  9, 2017",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2017-02-09
BrickBlast U!,Wii U,Isaiah White,"['Action', 'Miscellaneous', 'Puzzle', 'Arcade']",E,"Jun 26, 2014",0,No score yet,0,0,1,0.0,No user score yet,2.0,0,0,0.0,2014-06-26
Bridge Constructor Playground,Wii U,Joindots,"['Simulation', 'Puzzle', 'Action', 'Virtual', 'Career']",E,"Dec  8, 2016",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2016-12-08
Brunswick Pro Bowling,Wii U,"Farsight Studios, Farsight Technologies, Crave, Alliance Digital Media","['Sports', 'Individual', 'Bowling']",E,"Dec 28, 2015",0,No score yet,0,0,1,0.0,No user score yet,1.0,0,2,0.0,2015-12-28
Bubble Gum Popper,Wii U,"Skunk Software, Justin Sargent","['Puzzle', 'Matching']",E,"Apr  2, 2015",0,No score yet,0,0,2,0.0,No user score yet,0.0,0,2,0.0,2015-04-02
Buddy & Me: Dream Edition,Wii U,Sunbreak Games,"['Action', 'Platformer', '2D']",E,"Jul 21, 2016",63,Mixed or average reviews,1,4,0,0.0,No user score yet,2.0,1,0,0.0,2016-07-21
Cabela's Big Game Hunter: Pro Hunts,Wii U,Cauldron Ltd.,"['Sports', 'Individual', 'Nature', 'Hunting']",T,"Mar 25, 2014",0,No score yet,0,0,0,0.0,No user score yet,2.0,0,0,0.0,2014-03-25
Cabela's Dangerous Hunts 2013,Wii U,Activision,"['Sports', 'Individual', 'Nature', 'Hunting', 'Hunting']",T,"Dec  4, 2012",0,No score yet,0,1,0,4.6,Generally unfavorable reviews,5.0,1,8,46.0,2012-12-04
Cake Ninja 3: The Legend Continues,Wii U,Cypronia,"['Action', 'General', 'Arcade']",E,"Dec 18, 2014",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0,0.0,2014-12-18
Call of Duty: Black Ops II,Wii U,Treyarch,"['Action', 'Shooter', 'Shooter', 'First-Person', 'Historic', 'Modern', 'Arcade']",M,"Nov 18, 2012",81,Generally favorable reviews,26,4,1,7.0,Mixed or average reviews,166.0,40,59,70.0,2012-11-18
Call of Duty: Ghosts,Wii U,Treyarch,"['Action', 'Shooter', 'Shooter', 'First-Person', 'Modern', 'Modern', 'Arcade']",M,"Nov  5, 2013",69,Mixed or average reviews,2,4,0,3.7,Generally unfavorable reviews,83.0,25,166,37.0,2013-11-05
Call of Nightmare,Wii U,Nightmare Games,"['Action', 'Shooter', 'First-Person', 'Arcade']",,"Dec  6, 2018",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2018-12-06
Candy Hoarder,Wii U,Nitrolic Games,"['Puzzle', 'General', 'Matching']",E,"Mar  9, 2017",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2017-03-09
Canvaleon,Wii U,OXiAB Game Studio,"['Action', 'Platformer', '2D']",E,"Jul 23, 2015",49,Generally unfavorable reviews,0,5,3,6.5,Mixed or average reviews,11.0,3,5,65.0,2015-07-23
Captain Toad: Treasure Tracker,Wii U,Nintendo EAD Tokyo,"['Puzzle', 'Action', 'Platformer', '3D']",E,"Dec  5, 2014",81,Generally favorable reviews,67,11,0,8.6,Generally favorable reviews,412.0,40,26,86.0,2014-12-05
CastleStorm,Wii U,Zen Studios,"['Strategy', 'Real-Time', 'General', 'Defense']",T,"Dec 26, 2013",83,Generally favorable reviews,7,1,0,7.8,Generally favorable reviews,26.0,8,4,78.0,2013-12-26
CastleStorm: The Warrior Queen,Wii U,Zen Studios,"['Strategy', 'Real-Time', 'General', 'Defense']",T,"Dec 26, 2013",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0,0.0,2013-12-26
Chariot,Wii U,Frima Studio,"['Action', 'Platformer', '2D']",E,"Jan  8, 2015",76,Generally favorable reviews,5,4,0,7.9,Generally favorable reviews,7.0,1,1,79.0,2015-01-08
Chasing Aurora,Wii U,Broken Rules,"['Action', 'Simulation', 'General', 'Flight', 'Flight', 'Combat']",E,"Nov 18, 2012",64,Mixed or average reviews,5,21,1,7.3,Mixed or average reviews,12.0,9,2,73.0,2012-11-18
Chasing Dead,Wii U,2020 Venture,"['Action', 'Shooter', 'First-Person', 'Arcade']",M,"Mar  3, 2016",24,Generally unfavorable reviews,0,0,4,5.0,Mixed or average reviews,9.0,8,10,50.0,2016-03-03
Chests O' Booty,Wii U,Wildmane Studios,"['Puzzle', 'Matching', 'Logic']",E,"Oct 16, 2014",0,No score yet,0,1,1,0.0,No user score yet,0.0,1,1,0.0,2014-10-16
Child of Light,Wii U,Ubisoft Montreal,"['Action', 'Role-Playing', 'General', 'General', 'General']",E10+,"Apr 29, 2014",84,Generally favorable reviews,7,0,0,8.4,Generally favorable reviews,135.0,16,12,84.0,2014-04-29
Chimpuzzle Pro,Wii U,CW-Games,"['Puzzle', 'General']",,"Sep 18, 2014",0,No score yet,0,0,3,0.0,No user score yet,0.0,0,1,0.0,2014-09-18
Chompy Chomp Chomp Party,Wii U,Utopian World of Sandwiches,"['Miscellaneous', 'Party / Minigame']",E,"May 19, 2016",0,No score yet,2,1,0,0.0,No user score yet,0.0,1,0,0.0,2016-05-19
Christmas Adventure of Rocket Penguin,Wii U,Petite Games,"['Action', 'Platformer', 'Arcade', '2D']",E,"Nov  5, 2015",0,No score yet,0,2,0,0.0,No user score yet,0.0,1,0,0.0,2015-11-05
Chroma Blast,Wii U,WizByte Games,"['Action', 'Shooter', 'Arcade', ""Shoot-'Em-Up"", 'Top-Down']",E,"Jul 14, 2016",0,No score yet,0,1,0,0.0,No user score yet,0.0,1,0,0.0,2016-07-14
Chronicles of Teddy: Harmony of Exidus,Wii U,"Aksys Games, LookAtMyGame","['Role-Playing', 'General', 'Action', 'Action Adventure', 'Platformer', 'Open-World', 'Metroidvania']",E,"Mar 31, 2016",0,No score yet,0,1,0,0.0,No user score yet,2.0,1,0,0.0,2016-03-31
Chubbins,Wii U,"Dahku Creations, Dahku","['Action', 'Platformer', '2D', '3D']",E,"Jun  5, 2014",56,Mixed or average reviews,0,2,2,0.0,No user score yet,0.0,0,2,0.0,2014-06-05
Citadale - The Legends Trilogy,Wii U,Nitrolic Games,"['Action', 'Action Adventure', 'Platformer', 'Open-World', '2D']",T,"May  4, 2017",0,No score yet,0,0,0,0.0,No user score yet,0.0,0,0,0.0,2017-05-04
